imdbID,Title,YearSinceRelease,AAMP Rating,Runtime,Genre,AvgDirectorRating,AvgWriterRating,AvgCastRating,imdbRating,Language,Country,Budget,Revenue
tt1447972,StreetDance 3D,6,PG-13,98,"Drama, Music, Romance",5.6,6.2,5.8,5.9,English,UK,5773100,18144030
tt1448755,Killer Elite,5,R,116,"Action, Crime, Thriller",6.5,6.5,6.2,6.5,"English, Arabic, French, Spanish","UK, Australia",66000000,57777106
tt1449283,Winnie the Pooh,5,G,63,"Animation, Adventure, Comedy",7.4,7.2,6.7,7.3,English,USA,30000000,14460000
tt1451797,Rann,6,UNRATED,137,"Drama, Mystery",6.2,6.9,6.1,7,"Hindi, Urdu",India,7500000,2000000
tt1452628,Vanishing on 7th Street,6,R,92,"Horror, Mystery, Thriller",6.6,5.2,5.8,4.9,English,USA,10000000,1068682
tt1453405,Monsters University,3,G,104,"Animation, Adventure, Comedy",7.4,7.2,6.5,7.4,English,USA,200000000,743559607
tt1454029,The Help,5,PG-13,146,Drama,6.7,8.1,6.8,8.1,English,"USA, India, United Arab Emirates",25000000,124272124
tt1454468,Gravity,3,PG-13,91,"Sci-Fi, Thriller",7.5,7,6.8,7.9,"English, Greenlandic","UK, USA",105000000,716392705
tt1454523,Black Bread,6,UNRATED,108,"Crime, Drama",6.6,7,6.7,7,"Catalan, Spanish","Spain, France",6000000,3770657
tt1456941,"Tomorrow, When the War Began",6,R,103,"Action, Adventure, Drama",5.6,6.2,5.7,6.2,English,Australia,27000000,13361614
tt1457767,The Conjuring,3,R,112,Horror,6.9,5.4,6.4,7.5,"English, Latin",USA,13000000,318000141
tt1458175,The Next Three Days,6,PG-13,133,"Crime, Drama, Romance",6.8,6.7,6.4,7.4,English,"USA, France",30000000,51148651
tt1462041,Dream House,5,PG-13,92,"Drama, Mystery, Thriller",6.9,5.3,6.4,5.9,English,"USA, Canada",50000000,38502340
tt1462758,Buried,6,R,95,"Drama, Mystery, Thriller",6.6,5.8,6.2,7,English,"Spain, USA, France",1987650,19152480
tt1462900,The Grandmaster,3,PG-13,130,"Action, Biography, Drama",7.2,6.5,6,6.5,"Mandarin, Cantonese, Japanese","Hong Kong, China",3860000,64076736
tt1464174,"Big Mommas: Like Father, Like Son",5,PG-13,107,"Action, Comedy, Crime",4.9,4.8,5.4,4.3,English,USA,32000000,83615414
tt1464191,Decoding Annie Parker,3,R,91,Drama,6.3,6.3,6.2,6.3,English,USA,2000000,48390
tt1464540,I Am Number Four,5,PG-13,109,"Action, Adventure, Sci-Fi",6.3,5.9,6.1,6.1,"English, French",USA,50000000,144492830
tt1464580,Stake Land,6,R,98,"Drama, Horror, Sci-Fi",6.2,6.2,6.3,6.5,English,USA,650000,33245
tt1465487,Heartbreaker,6,UNRATED,105,"Comedy, Romance",6.5,6.2,6,6.8,"French, English, Spanish, Japanese, Arabic, Mandarin","France, Monaco",42041529,34900000
tt1467391,Spanish Movie,7,UNRATED,83,Comedy,5.7,4.9,5,4.2,Spanish,Spain,33000000,6982465
tt1470023,MacGruber,6,R,90,"Action, Comedy, Romance",5.5,4.5,5.9,5.5,"English, Russian",USA,10000000,6110000
tt1470827,Monsters,6,R,94,"Drama, Sci-Fi",6.5,6.4,6,6.4,"English, Spanish",UK,500000,4242978
tt1477076,Saw 3D: The Final Chapter,6,R,90,"Horror, Mystery",5.5,5.6,5.3,5.6,English,"Canada, USA",20000000,136150434
tt1477109,Space Battleship Yamato,6,TV-14,138,"Action, Adventure, Drama",6.9,6.3,6.4,6.1,Japanese,Japan,12000000,11212294
tt1478338,Bridesmaids,5,R,125,"Comedy, Romance",6.6,6.8,6.4,6.8,English,USA,32500000,288383523
tt1478964,Attack the Block,5,R,88,"Action, Comedy, Sci-Fi",6.6,7.1,6.2,6.6,English,"UK, France",14350531,3964682
tt1480656,Cosmopolis,4,R,109,Drama,6.7,5,5.9,5,English,"Canada, France, Portugal, Italy",20500000,6063556
tt1480660,Halo Legends,6,PG-13,120,"Animation, Action, Sci-Fi",6.7,6.7,6.4,6.7,"English, Japanese","USA, Japan",100000,1000000
tt1482459,The Lorax,4,PG,86,"Animation, Comedy, Family",6.9,6.5,6.5,6.5,English,"USA, France",70000000,348840316
tt1483010,Logan,6,UNRATED,94,"Comedy, Drama, Family",6.1,6.1,5.9,6.1,English,USA,135000,10474
tt1483013,Oblivion,3,PG-13,124,"Action, Adventure, Mystery",6.9,7,6.6,7,English,USA,120000000,286168572
tt1486185,Red Riding Hood,5,PG-13,100,"Fantasy, Horror, Mystery",6.2,6.1,6,5.4,English,"USA, Canada",42000000,89162162
tt1486192,The Raven,4,R,110,"Crime, Mystery, Thriller",6.5,6.2,6.3,6.4,English,"USA, Spain, Hungary, Serbia",26000000,29657751
tt1486193,5 Days of War,5,R,113,"Action, Drama, War",5.7,5.9,5.8,5.6,English,USA,20000000,17479
tt1487118,Chalet Girl,5,R,97,"Comedy, Romance",5.6,6.7,6.6,6.3,"English, German","UK, Germany, Austria",8000000,4811510
tt1487931,Khumba,3,UNRATED,85,"Animation, Adventure, Family",5.8,5.9,6.2,5.8,English,South Africa,20000000,27187375
tt1488555,The Change-Up,5,R,112,Comedy,6.1,6.1,6.4,6.4,English,USA,52000000,75450437
tt1489167,Down Terrace,7,R,89,"Comedy, Crime, Drama",6.1,6.4,6.4,6.5,English,UK,31192,10000
tt1490017,The Lego Movie,2,PG,100,"Animation, Action, Adventure",7.1,7.3,6.5,7.8,English,"Australia, USA, Denmark",60000000,468760692
tt1491044,The Iceman,4,R,106,"Biography, Crime, Drama",6.1,6.7,6.3,6.9,English,USA,20000000,1969193
tt1496025,Underworld: Awakening,4,R,88,"Action, Fantasy, Horror",6.4,6.5,6.2,6.4,"English, Russian",USA,70000000,132400000
tt1496422,The Paperboy,4,R,107,"Drama, Thriller",6.5,6,6.3,5.8,English,USA,12500000,1353868
tt1498569,Restless,5,PG-13,91,"Drama, Romance",6.4,6.8,6.5,6.8,English,USA,8000000,163265
tt1499658,Horrible Bosses,5,R,98,"Comedy, Crime",6.6,6.6,6.6,6.9,English,USA,35000000,117000000
tt1500516,Videocracy,7,UNRATED,85,Documentary,6.8,6.8,6.6,6.5,"English, Italian","Sweden, Denmark, UK, Finland",700000,1179676
tt1502404,Drive Angry,5,R,104,"Action, Comedy, Fantasy",5.2,5.2,5.8,5.5,English,USA,50000000,28931401
tt1502712,Fantastic Four,1,PG-13,100,"Action, Adventure, Sci-Fi",5.7,5.9,6.4,4.3,English,USA,120000001,167977596
tt1504319,Road to Nowhere,6,R,121,"Romance, Thriller",5.5,5.1,5.4,5.5,English,USA,5000000,27046
tt1504320,The King's Speech,6,R,118,"Biography, Drama, History",7.4,6.1,6.9,8,English,"UK, USA, Australia",15000000,414211549
tt1506999,Haywire,5,R,93,"Action, Thriller",6.6,6.7,6,5.8,"English, Spanish","Ireland, USA",23000000,33372606
tt1507563,Dark Tide,4,PG-13,114,"Adventure, Drama, Thriller",5.7,4.3,5.1,4.3,English,"USA, South Africa",25000000,432274
tt1509767,The Three Musketeers,5,PG-13,110,"Action, Adventure, Romance",6,6,5.9,5.8,English,"Germany, France, UK",75000000,132274484
tt1510907,Behind the Burly Q,6,UNRATED,97,Documentary,6.4,6.4,6.6,6.4,English,USA,250000,23859
tt1512235,Super,6,R,96,"Comedy, Crime, Drama",6.4,6.1,6.4,6.8,English,USA,2500000,324138
tt1514041,4.3.2.1.,6,UNRATED,117,"Crime, Thriller",5.9,5.7,5.8,5.9,English,UK,4600000,1163967
tt1515091,Sherlock Holmes: A Game of Shadows,5,PG-13,129,"Action, Adventure, Crime",7.1,7.3,6.7,7.5,"English, French, Italian, German, Romany",USA,125000000,334615000
tt1517260,The Host,3,PG-13,125,"Action, Adventure, Romance",6.7,5.5,5.7,5.9,English,"USA, Switzerland",44000000,63327201
tt1517489,Spy Kids: All the Time in the World in 4D,5,PG,89,"Action, Adventure, Comedy",6.1,5.7,4.8,3.6,English,USA,27000000,85564310
tt1521197,Anonymous,5,PG-13,130,"Drama, History, Thriller",6,6.9,6.6,6.9,"English, French, Italian, Greek,  Ancient (to 1453)","UK, Germany, USA",30000000,15395087
tt1524137,Contraband,4,R,109,"Action, Crime, Drama",6.7,6.4,6.3,6.5,"English, Spanish","USA, UK, France",25000000,63100000
tt1524930,Vacation,1,R,99,"Adventure, Comedy",6.2,5.9,6.1,6.2,English,USA,31000000,104384188
tt1527186,Melancholia,5,R,130,"Drama, Sci-Fi",7.3,6.9,6.2,7.1,English,"Denmark, Sweden, France, Germany",7400000,3029870
tt1527679,Nasty Old People,7,UNRATED,84,Drama,6.9,6.9,6.3,6.9,Swedish,Sweden,15000,5300
tt1528100,Exodus: Gods and Kings,2,PG-13,150,"Action, Adventure, Drama",7,6.4,6.6,6.1,"English, Spanish","UK, USA, Spain",140000000,268031828
tt1529235,Welcome to the South,6,UNRATED,102,Comedy,5.7,6.3,5.7,6.5,Italian,"Italy, Germany",4000000,65584679
tt1529572,Trust,6,R,106,"Crime, Drama, Thriller",6.4,6.8,6.4,7,English,USA,9500000,120000
tt1531663,Everything Must Go,6,R,97,"Comedy, Drama",6.4,6.7,6.4,6.4,English,USA,5000000,2614773
tt1532261,Antikiller D.K.,7,UNRATED,96,Action,6.6,5.7,5.7,6.1,"Russian, English",Russia,2500000,2141028
tt1532382,Na igre,7,UNRATED,90,"Action, Drama, Sci-Fi",6,5.9,5.4,5.9,"Russian, Spanish, English",Russia,3500000,3704408
tt1532503,Beginners,6,R,105,"Comedy, Drama, Romance",6.9,6.9,6.5,7.2,"English, French",USA,3200000,5332926
tt1532958,Battle of the Year,3,PG-13,110,Music,6.3,5.3,5.5,5,English,USA,20000000,16549477
tt1533749,Shaolin,5,R,131,"Action, Drama",6.4,6.4,6.6,6.9,"Mandarin, Cantonese","Hong Kong, China",29000000,33662874
tt1535108,Elysium,3,R,109,"Action, Drama, Sci-Fi",7.2,7.2,6.8,6.6,"English, Spanish, French, Afrikaans",USA,115000000,286140700
tt1535109,Captain Phillips,3,PG-13,134,"Biography, Drama, Thriller",7.3,7.7,7.3,7.9,"English, Somali",USA,55000000,95000000
tt1535438,Hope Springs,4,PG-13,100,"Comedy, Drama, Romance",6.3,6.6,6.5,6.3,English,USA,30000000,114281051
tt1535616,The Divide,5,R,112,"Drama, Sci-Fi, Thriller",5.8,5.3,5.7,5.8,English,"Germany, USA, Canada, France",3000000,22000
tt1535970,The Ledge,5,R,101,"Drama, Thriller",6.6,6.1,6.4,6.6,English,"USA, Germany, Saudi Arabia",10000000,610986
tt1536044,Paranormal Activity 2,6,R,91,Horror,6.4,5.6,5.5,5.7,"English, Spanish",USA,3000000,177512032
tt1536048,W.E.,5,R,119,"Drama, History, Romance",5.9,6.7,6.3,6.2,"English, French, Russian",UK,15000000,868439
tt1538403,The Mortal Instruments: City of Bones,3,PG-13,130,"Fantasy, Horror, Mystery",5.7,5.7,5.6,6,English,"USA, Germany, Canada",60000000,90565421
tt1540133,The Guard,5,R,96,"Comedy, Crime, Thriller",7.4,7.1,7.3,7.3,"English, Irish",Ireland,6000000,19560274
tt1541160,Flypaper,5,UNRATED,87,"Comedy, Crime, Mystery",6.4,6.1,6.1,6.4,English,"Germany, USA",5000000,3142154
tt1541995,Snow Flower and the Secret Fan,5,PG-13,120,"Drama, History",6.3,6.1,6.1,6,"English, Chinese","China, USA",134005,1332231
tt1542344,127 Hours,6,R,94,"Adventure, Biography, Drama",7.4,7.6,5.9,7.6,"English, Italian","USA, UK",18000000,35692920
tt1542482,Late Autumn,6,UNRATED,116,Drama,6.8,6.8,6.2,6.8,"English, Korean, Mandarin","South Korea, Hong Kong, China, USA",6200000,4820000
tt1544600,The Grace Card,6,PG-13,101,Drama,6.3,5.9,5.9,6.3,English,USA,200000,2295733
tt1547230,Judy Moody and the Not Bummer Summer,5,PG,91,"Comedy, Family",5.2,4.1,4.5,4.1,English,USA,20000000,14166853
tt1547234,Premium Rush,4,PG-13,91,"Action, Crime, Thriller",6.3,6.2,6,6.5,"English, Mandarin, Cantonese",USA,35000000,31083599
tt1549572,Another Earth,5,PG-13,92,"Drama, Romance, Sci-Fi",7,6.9,6.6,7,English,USA,200000,1776935
tt1549589,Elles,5,NC-17,99,Drama,6.2,6,5.8,5.7,"French, English, Polish","France, Poland, Germany",4000000,911466
tt1554091,A Better Life,5,PG-13,98,Drama,6.2,7.2,6.9,7.2,"English, Spanish",USA,10000000,1759252
tt1555064,Country Strong,6,PG-13,117,"Drama, Music",6.4,6.8,6.2,6.3,English,USA,15000000,20529194
tt1559547,Beautiful Creatures,3,PG-13,124,"Drama, Fantasy, Romance",6.8,6.4,6.4,6.2,English,USA,60000000,60052138
tt1560747,The Master,4,R,144,Drama,7.5,7.5,6.9,7.1,English,USA,32000000,28258060
tt1560985,The Devil Inside,4,R,83,Horror,5.4,5,4.5,4.2,English,USA,1000000,101758490
tt1562568,Higher Ground,5,R,109,Drama,6.3,6,6.3,6.3,English,USA,2000000,841733
tt1562873,Suave patria,4,UNRATED,92,"Adventure, Comedy",5,5.4,5.7,5,Spanish,Mexico,2000000,3423685
tt1563738,One Day,5,PG-13,107,"Drama, Romance",6.4,6.5,6.4,7,English,"USA, UK",15000000,59389433
tt1564349,Dolphin Tale,5,PG,113,"Drama, Family",6.2,6.6,6.1,6.9,English,USA,37000000,95404397
tt1564367,Just Go with It,5,PG-13,117,"Comedy, Romance",5.8,6.4,6,6.4,English,USA,80000000,214918407
tt1564585,Skyline,6,PG-13,97,"Action, Sci-Fi, Thriller",4.6,4.4,5.3,4.4,English,USA,10000000,66821036
tt1566501,For Greater Glory: The True Story of Cristiada,4,R,145,"Drama, History, War",6.6,6,6.3,6.6,"Spanish, English",Mexico,12000000,9622846
tt1568338,Man on a Ledge,4,PG-13,102,"Action, Crime, Thriller",6.8,5.5,6.3,6.6,"English, Spanish",USA,42000000,46221189
tt1568346,The Girl with the Dragon Tattoo,5,R,158,"Crime, Drama, Mystery",7.8,7.3,6.6,7.8,English,"USA, Sweden, Norway",90000000,232617430
tt1568911,War Horse,5,PG-13,146,"Drama, War",7.4,6.7,6.4,7.2,"English, German","USA, UK",66000000,177584879
tt1568921,The Secret World of Arrietty,6,G,94,"Animation, Adventure, Family",7.8,7.3,6.6,7.7,"Japanese, English",Japan,37000000,145570827
tt1569364,Chernaya Molniya,7,UNRATED,102,"Action, Sci-Fi, Thriller",6,5.8,5.8,5.9,Russian,Russia,15000000,21500000
tt1569465,Nasha Russia. Yaytsa sudby,6,UNRATED,85,Comedy,5.8,5,4.4,5,Russian,Russia,2000000,22212223
tt1570728,"Crazy, Stupid, Love.",5,PG-13,118,"Comedy, Drama, Romance",6.9,6.7,6.7,7.4,English,USA,50000000,142851197
tt1571222,A Dangerous Method,5,R,99,"Biography, Drama, Thriller",6.7,6.6,6.6,6.5,English,"UK, Germany, Canada, Switzerland",15000000,27462041
tt1572315,Texas Chainsaw 3D,3,R,92,"Horror, Thriller",5.8,4.7,5.1,4.8,English,USA,20000000,47241945
tt1572491,The Last Circus,6,R,107,"Comedy, Drama",6.7,6.7,5.9,6.5,Spanish,"Spain, France",7000000,3218666
tt1578275,The Dilemma,5,PG-13,111,"Comedy, Drama",6.9,6.2,6.1,5.3,English,USA,70000000,67112664
tt1582271,The Good Doctor,5,PG-13,93,"Drama, Thriller",6.1,5.5,6.1,5.6,English,USA,6000000,5206
tt1582637,Varudu,6,UNRATED,147,"Action, Drama, Thriller",6.1,4.5,5.5,3.6,"Telugu, Malayalam, Hindi, Marathi, English",India,4600000,4100000
tt1583420,Larry Crowne,5,PG-13,98,"Comedy, Drama, Romance",6.4,6.1,6.4,6,English,USA,30000000,36160375
tt1583421,G.I. Joe: Retaliation,3,PG-13,110,"Action, Adventure, Sci-Fi",4.5,6.9,6.3,5.8,English,USA,130000000,371876278
tt1584131,The Last Godfather,6,PG-13,100,Comedy,3.4,3.3,5.1,3.6,English,"South Korea, USA",13400000,16700000
tt1586265,What to Expect When You're Expecting,4,PG-13,110,"Comedy, Drama, Romance",6.7,6.3,5.9,5.7,English,USA,40000000,79700000
tt1586752,Machine Gun Preacher,5,R,129,"Action, Biography, Crime",7.1,6.2,6.4,6.8,"English, Arabic, Acholi",USA,30000000,2527904
tt1587310,Maleficent,2,PG,97,"Action, Adventure, Family",7,6.5,6.5,7,English,"USA, UK",180000000,758410378
tt1588173,Warm Bodies,3,PG-13,98,"Comedy, Horror, Romance",6.9,7,6.1,6.9,English,"USA, Canada",35000000,116980662
tt1588334,"Jeff, Who Lives at Home",5,R,83,"Comedy, Drama",6.3,6.1,6.3,6.5,English,USA,10000000,4417580
tt1588337,Of Gods and Men,6,PG-13,122,Drama,6.6,6.8,6.4,7.2,"French, Arabic",France,4000000,41424067
tt1591095,Insidious,6,PG-13,103,"Drama, Horror, Mystery",6.9,6.5,6.2,6.8,English,"USA, UK",1500000,97009150
tt1591479,Act of Valor,4,R,110,"Action, Thriller, War",6.5,6.4,6.1,6.5,"English, Russian",USA,12000000,81272766
tt1592525,Lockout,4,PG-13,95,"Action, Drama, Sci-Fi",6.1,6,6,6.1,English,France,20000000,32204030
tt1594562,The Innkeepers,5,R,101,Horror,5.3,5.3,5.8,5.5,English,USA,750000,78396
tt1595366,What Men Talk About,6,UNRATED,93,Comedy,7,7.2,7.3,7.7,"Russian, Ukrainian, English",Russia,1950000,12005838
tt1596343,Fast Five,5,PG-13,131,"Action, Crime, Thriller",6.6,6.4,6.2,7.3,"English, Portuguese, Spanish, Italian",USA,125000000,626137675
tt1596346,Soul Surfer,5,PG,106,"Biography, Drama, Sport",5.2,5.9,6.3,7.1,English,USA,18000000,47088990
tt1596363,The Big Short,1,R,130,"Biography, Drama",6.8,6.9,7.3,7.9,English,USA,28000000,52000000
tt1596365,The Woman in Black,4,PG-13,95,"Drama, Horror, Thriller",6.6,6.9,6.3,6.4,English,"UK, Canada, Sweden",17000000,127730736
tt1598778,Contagion,5,PG-13,106,"Drama, Sci-Fi, Thriller",6.6,7.1,6.3,6.7,"English, Mandarin, Cantonese","USA, United Arab Emirates",60000000,135458097
tt1598822,New Year's Eve,5,PG-13,113,"Comedy, Romance",5.8,5.5,5.9,5.6,English,USA,56000000,142044638
tt1598828,One for the Money,4,PG-13,91,"Action, Comedy, Crime",6.3,5.3,5.8,5.3,English,USA,40000000,36893721
tt1599348,Safe House,4,R,115,"Action, Crime, Mystery",6.1,6.2,6.7,6.8,"English, Afrikaans, Spanish","USA, South Africa, Japan",85000000,208076205
tt1599975,The Princess of Montpensier,6,UNRATED,139,"Action, Drama, History",6.8,6.4,6.1,6.5,French,"France, Germany",14734000,6775121
tt1600195,Abduction,5,PG-13,106,"Action, Mystery, Thriller",6.6,6.5,5.5,5,English,USA,35000000,82087155
tt1600196,The Drop,2,R,106,"Crime, Drama",7.3,7.4,6.6,7.1,English,USA,12600000,18658381
tt1601913,The Grey,5,R,117,"Action, Adventure, Drama",6.6,6.8,6.1,6.8,English,USA,25000000,77278331
tt1602098,Albert Nobbs,5,R,113,Drama,6.6,6.5,6.4,6.6,English,"UK, Ireland, France, USA",8000000,5634828
tt1602472,2 Days in New York,4,R,96,"Comedy, Drama, Romance",6.3,6,6.2,6,"English, French, Italian","France, Germany, Belgium",8000000,1653792
tt1602476,Badmaa$h Company,6,UNRATED,142,"Comedy, Crime, Drama",6,6,5.8,6,"Hindi, English",India,6250000,8500000
tt1602613,Only God Forgives,3,R,90,"Crime, Drama",6.8,6.7,6.6,5.7,"English, Thai","Denmark, Sweden, Thailand, USA, France",4800000,10337387
tt1602620,Amour,4,PG-13,127,"Drama, Romance",7.2,7.9,7.1,7.9,"French, English","France, Germany, Austria",8900000,19839492
tt1603257,ATM,4,R,90,"Horror, Thriller",4.6,4.6,5.7,4.6,English,"USA, Canada",3000000,3010
tt1604171,Prom,5,PG,104,"Comedy, Drama",5.5,5.4,5.6,5.4,English,USA,8000000,10130000
tt1605630,American Reunion,4,R,113,Comedy,6.6,6.3,5.6,6.7,English,USA,50000000,234989584
tt1605769,The Monk,5,R,101,"Drama, Mystery, Thriller",6.6,6,6.4,5.8,French,"Spain, France",11000000,807535
tt1605783,Midnight in Paris,5,PG-13,94,"Comedy, Fantasy, Romance",6.9,6.9,6.6,7.7,"English, French, Spanish, German","Spain, USA, France",30000000,70278363
tt1606267,Lafangey Parindey,6,UNRATED,126,"Crime, Drama, Romance",6.3,6,5.6,5.3,Hindi,India,4500000,5000000
tt1606378,A Good Day to Die Hard,3,R,98,"Action, Crime, Thriller",5.7,6.3,6.1,5.3,"English, Russian, Hindi",USA,92000000,304654182
tt1606389,The Vow,4,PG-13,104,"Drama, Romance",7.2,6.3,6.6,6.8,English,"USA, France, Australia, UK, Germany, Canada",30000000,196114570
tt1606392,Win Win,5,R,106,"Comedy, Drama, Sport",7.3,7.2,6.2,7.2,English,USA,10831173,10654385
tt1609168,Will You Cross the Skies for Me?,6,PG-13,157,"Drama, Romance",7.2,7.1,6.4,7.9,Tamil,India,3000000,12000000
tt1609479,Better Living Through Chemistry,2,UNRATED,91,"Comedy, Drama",6.3,6.3,6.3,6.3,English,"USA, UK",5000000,75143
tt1611224,Abraham Lincoln: Vampire Hunter,4,R,105,"Action, Fantasy, Horror",5.3,6,6.2,5.9,English,USA,69000000,112265139
tt1612774,Rubber,6,R,82,"Comedy, Horror",6.2,6.2,5.7,5.8,English,"France, Angola",500000,98017
tt1613062,The Music Never Stopped,5,PG,105,Drama,7.6,7.4,6.6,7.6,English,USA,4000000,253899
tt1615065,Savages,4,R,131,"Crime, Drama, Thriller",6.8,6.4,6.5,6.5,English,USA,45000000,47000000
tt1615147,Margin Call,5,R,107,"Drama, Thriller",7,7,6.6,7.1,English,USA,3395000,5148397
tt1615918,Alvin and the Chipmunks: Chipwrecked,5,G,87,"Animation, Adventure, Comedy",5.7,5.4,5.9,4.4,English,USA,75000000,342695435
tt1616195,J. Edgar,5,R,137,"Biography, Crime, Drama",7.2,6.8,6.6,6.6,English,USA,35000000,84606030
tt1617661,Jupiter Ascending,1,PG-13,127,"Action, Adventure, Sci-Fi",7,7.1,6.4,5.4,"English, Russian","USA, Australia",176000003,181887723
tt1618442,The Last Witch Hunter,1,PG-13,106,"Action, Adventure, Fantasy",6.3,6,6.2,6,English,"USA, China, Canada",90000000,24982579
tt1620549,Na igre 2. Novyy uroven,6,UNRATED,86,"Action, Sci-Fi",6,5.9,5.4,5.3,Russian,Russia,3500000,2294357
tt1621045,Think Like a Man,4,PG-13,122,"Comedy, Romance",6.1,6.2,5.8,6.6,English,USA,12000000,96070507
tt1622547,30 Minutes or Less,5,R,83,"Action, Comedy, Crime",6.9,6.1,6.1,6.1,"English, German, Spanish","Germany, Canada, USA",28000000,40547440
tt1622979,Final Destination 5,5,R,92,"Horror, Thriller",5.7,5.8,5.6,5.9,"English, Cantonese","USA, Canada, Singapore, Hong Kong",47000000,157887643
tt1623205,Oz the Great and Powerful,3,PG,130,"Adventure, Family, Fantasy",6.9,6.6,6.3,6.4,English,USA,200000000,491868548
tt1623288,ParaNorman,4,PG,92,"Animation, Adventure, Comedy",7.3,8.1,6.3,7,English,USA,60000000,107139399
tt1625346,Young Adult,5,R,94,"Comedy, Drama",7.1,6,6.5,6.3,English,USA,12000000,22939027
tt1630036,Courageous,5,PG-13,129,Drama,6.6,6.6,6.5,7,English,USA,1000000,34522221
tt1631867,Edge of Tomorrow,2,PG-13,113,"Action, Adventure, Sci-Fi",6.9,7.2,6.6,7.9,English,"USA, Canada",178000000,369200000
tt1632708,Friends with Benefits,5,R,109,"Comedy, Romance",6.3,6.1,6.1,6.6,English,USA,35000000,150483765
tt1633356,Shark Night 3D,5,PG-13,90,"Horror, Thriller",5.3,4,5.3,4,English,USA,28000000,10126458
tt1634003,Underdogs,3,PG,106,"Animation, Adventure, Family",7.1,6.8,6.7,6.7,"Spanish, English","Spain, Argentina",22000000,24000000
tt1634122,Johnny English Reborn,5,PG,101,"Action, Adventure, Comedy",6.3,6.5,6.7,6.3,"English, Mandarin, Swiss German, Cantonese, Russian","USA, France, UK",45000000,160078586
tt1636826,Project X,4,R,88,"Comedy, Crime",6.4,7,6.5,6.7,English,USA,12000000,100000000
tt1637688,In Time,5,PG-13,109,"Action, Sci-Fi, Thriller",6.7,6.4,6.2,6.7,English,USA,40000000,173930596
tt1637706,Our Idiot Brother,5,R,90,"Comedy, Drama",5.7,6.4,6.4,6.4,English,USA,10000000,17273593
tt1637725,Ted,4,R,106,"Comedy, Fantasy",6.5,7.1,6.2,7,English,USA,50000000,549368315
tt1638355,The Man from U.N.C.L.E.,1,PG-13,116,"Action, Adventure, Comedy",7.1,6.7,6.5,7.4,"English, Russian, German, Italian","USA, UK",75000000,108145109
tt1640459,Hobo with a Shotgun,5,UNRATED,86,"Action, Comedy, Thriller",5.6,6.7,6.1,6.1,English,Canada,3000000,672648
tt1640484,Jumping the Broom,5,PG-13,112,"Comedy, Drama",5.6,5.7,5.8,5.7,English,USA,6600000,37710610
tt1640548,Rampart,5,R,108,"Crime, Drama",6.2,6.5,5.7,5.8,English,USA,12000000,972512
tt1640711,A Few Best Men,5,UNRATED,97,"Comedy, Romance",6,6.1,5.7,5.7,English,"Australia, UK",12468389,29007412
tt1645089,Inside Job,6,PG-13,105,"Documentary, Crime",8.3,8,8,8.3,English,USA,2000000,7871522
tt1645170,The Dictator,4,R,83,Comedy,6.3,6.2,6.4,6.4,"English, Hebrew",USA,65000000,179379533
tt1646971,How to Train Your Dragon 2,2,PG,102,"Animation, Action, Adventure",7.8,7.9,6.6,7.9,English,USA,145000000,609123048
tt1646980,The Double,5,PG-13,98,"Action, Crime, Drama",5.9,5.8,5.8,5.9,English,USA,17000000,3696232
tt1646987,Wrath of the Titans,4,PG-13,99,"Action, Adventure, Fantasy",5.7,6,6.4,5.8,English,"USA, Spain",150000000,301000000
tt1647668,Million Dollar Arm,2,PG,124,"Biography, Drama, Sport",6.7,7.1,7.1,7.1,"English, Hindi",USA,25000000,38307627
tt1648112,New Kids Turbo,6,UNRATED,84,"Action, Comedy",6.3,6.3,6.2,6.4,Dutch,Netherlands,1500000,8786756
tt1649419,The Impossible,4,PG-13,114,"Drama, Thriller",7.6,7.1,6.7,7.6,"English, Thai, Swedish","Spain, USA",42000000,180274123
tt1650043,Diary of a Wimpy Kid: Rodrick Rules,5,PG,99,"Comedy, Family",6.5,6.4,6.2,6.6,English,USA,21000000,72417394
tt1650062,Super 8,5,PG-13,112,"Action, Mystery, Sci-Fi",7.6,6.3,6.1,7.1,English,USA,50000000,260095987
tt1650554,Kick-Ass 2,3,R,103,"Action, Comedy, Crime",6.4,6.6,6.3,6.6,English,"USA, UK, Japan",28000000,29000000
tt1651118,Shapito-shou,5,UNRATED,207,"Comedy, Musical",7.5,7.5,7.4,7.7,Russian,Russia,2000000,393816
tt1655420,My Week with Marilyn,5,R,99,"Biography, Drama",7.2,6.9,6.6,7,"English, French","UK, USA",6400000,35057696
tt1655441,The Age of Adaline,1,PG-13,112,"Drama, Fantasy, Romance",7,6.8,6.5,7.2,"English, Portuguese, Italian","USA, Canada",25000000,42629776
tt1655442,The Artist,5,PG-13,100,"Comedy, Drama, Romance",6.8,6.3,6.4,8,"English, French",France,15000000,133432856
tt1656186,Stolen,4,R,96,"Action, Crime, Drama",6,6.2,6,5.5,"English, Swedish",USA,35000000,2106557
tt1656190,Safe,4,R,94,"Action, Crime, Thriller",6.7,6.2,5.8,6.5,"English, Mandarin, Russian",USA,30000000,40346186
tt1656192,Special Forces,5,R,109,"Action, Drama, War",6.4,6.4,6.2,6.4,"French, English",France,10000000,10759
tt1657507,Colombiana,5,PG-13,108,"Action, Crime, Drama",5.9,6.2,6.2,6.4,"English, Spanish",France,40000000,60965854
